node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,noCrashes,rtt,timestamp
93,1109.3142857142857,105.82621101965009,9.0,989.0,1654.0,21.0,0,989.0,1504871529385
4,1164.6571428571428,90.84867885104106,10.0,1059.0,1574.0,27.0,0,1109.0,1504871529505
47,1301.7142857142858,100.55093135281427,11.0,1180.0,1784.0,19.0,0,1239.0,1504871529635
17,1334.0285714285715,104.04353092110345,12.0,1249.0,1853.0,82.0,0,1299.0,1504871529695
10,1549.2857142857142,94.63088333959824,14.0,1440.0,1953.0,60.0,0,1459.0,1504871529855
99,1442.3428571428572,88.4016621877158,13.0,1360.0,1864.0,87.0,0,1500.0,1504871529896
11,1748.3142857142857,104.1325450508894,16.0,1641.0,2273.0,79.0,0,1720.0,1504871530116
83,1648.5428571428572,95.48652645632198,15.0,1549.0,2094.0,63.0,0,1739.0,1504871530135
90,1764.4,89.72822457685366,6.0,1630.0,2144.0,0.0,0,1799.0,1504871530195
50,1861.1714285714286,110.25489576801715,17.0,1761.0,2414.0,33.0,0,1900.0,1504871530296
100,2079.114285714286,90.6433423380012,19.0,1979.0,2494.0,25.0,0,2050.0,1504871530445
13,2016.0,113.08454485788182,18.0,1900.0,2563.0,13.0,0,2060.0,1504871530456
87,2184.8571428571427,94.9833497761259,20.0,2060.0,2604.0,26.0,0,2090.0,1504871530486
59,2250.885714285714,106.10823892303056,21.0,2150.0,2814.0,54.0,0,2279.0,1504871530675
32,2460.542857142857,97.44429701325862,23.0,2380.0,2934.0,41.0,0,2389.0,1504871530785
85,2376.6,102.42884638337274,22.0,2270.0,2854.0,36.0,0,2459.0,1504871530855
39,2543.1428571428573,83.2899043297884,24.0,2449.0,2933.0,47.0,0,2480.0,1504871530876
22,2670.542857142857,102.7953147506922,25.0,2539.0,3144.0,53.0,0,2749.0,1504871531145
7,2856.7714285714287,89.43444070196598,27.0,2749.0,3284.0,46.0,0,2780.0,1504871531176
97,2998.6857142857143,95.26707463863934,28.0,2879.0,3414.0,20.0,0,2890.0,1504871531286
24,3061.6857142857143,108.81511749714912,29.0,2940.0,3603.0,52.0,0,3010.0,1504871531406
38,3154.342857142857,96.4678903964994,30.0,3049.0,3624.0,38.0,0,3109.0,1504871531505
94,3237.5142857142855,90.5015773906957,26.0,3139.0,3625.0,2.0,0,3220.0,1504871531616
79,3321.4285714285716,92.65613408551788,31.0,3209.0,3764.0,14.0,0,3290.0,1504871531686
92,3366.6857142857143,81.02337279313612,32.0,3271.0,3744.0,48.0,0,3419.0,1504871531815
5,3557.6285714285714,96.94920193122809,34.0,3449.0,4013.0,37.0,0,3530.0,1504871531926
35,3445.5714285714284,110.20015185737157,33.0,3360.0,4014.0,56.0,0,3530.0,1504871531926
78,3667.7428571428572,91.8446958907552,35.0,3549.0,4113.0,68.0,0,3730.0,1504871532126
46,3786.285714285714,87.48569562377332,36.0,3670.0,4183.0,28.0,0,3740.0,1504871532136
34,4054.9117647058824,670.1580308644969,38.0,3840.0,7870.0,98.0,0,3850.0,1504871532246
89,3863.9714285714285,94.33329535346944,37.0,3760.0,4284.0,50.0,0,3860.0,1504871532256
64,8075.066666666667,148.95792097845023,79.0,7951.0,8595.0,57.0,0,8090.0,1504871532466
26,4054.5833333333335,92.42696065302351,39.0,3940.0,4424.0,77.0,0,4089.0,1504871532485
9,4190.5,122.33390099777466,40.0,4040.0,4634.0,95.0,0,4179.0,1504871532575
44,8361.25,151.00834689954505,82.0,8250.0,8824.0,51.0,0,8250.0,1504871532626
60,8213.583333333334,135.2611414593596,80.0,8080.0,8614.0,18.0,0,8269.0,1504871532645
18,4256.055555555556,102.91445866577318,41.0,4170.0,4634.0,99.0,0,4249.0,1504871532645
67,150.80555555555554,83.00629810256183,0.0,49.0,527.0,88.0,0,230.0,1504871532655
76,8337.75,137.58096101326424,81.0,8191.0,8744.0,15.0,0,8320.0,1504871532696
31,269.69444444444446,112.87033353081767,1.0,160.0,834.0,32.0,0,321.0,1504871532746
80,4480.666666666667,116.71760792613941,43.0,4369.0,4894.0,74.0,0,4379.0,1504871532775
45,372.02777777777777,95.88809626941625,2.0,260.0,854.0,31.0,0,391.0,1504871532816
63,8511.833333333334,130.62658824127482,83.0,8390.0,8914.0,24.0,0,8450.0,1504871532826
69,8605.5,135.17735263965878,84.0,8490.0,9024.0,22.0,0,8520.0,1504871532896
3,4550.0,122.0077411023124,44.0,4449.0,5014.0,97.0,0,4500.0,1504871532896
96,451.6111111111111,98.69433108164988,3.0,360.0,924.0,62.0,0,481.0,1504871532906
55,623.1388888888889,84.40252523137029,4.0,530.0,1014.0,12.0,0,530.0,1504871532955
19,4687.944444444444,113.32278000973945,42.0,4580.0,5113.0,3.0,0,4590.0,1504871532986
68,8781.25,171.51390857109325,86.0,8641.0,9314.0,85.0,0,8670.0,1504871533046
72,8658.583333333334,139.026051715337,85.0,8559.0,9074.0,70.0,0,8690.0,1504871533066
20,4659.944444444444,117.07617284022218,45.0,4549.0,5084.0,81.0,0,4680.0,1504871533076
74,4767.333333333333,96.82114094211725,46.0,4659.0,5114.0,69.0,0,4680.0,1504871533076
62,857.6111111111111,87.76777369151749,7.0,751.0,1245.0,72.0,0,761.0,1504871533186
77,837.6944444444445,101.02332498664863,5.0,730.0,1324.0,5.0,0,771.0,1504871533196
14,8876.166666666666,146.3607605276162,87.0,8750.0,9323.0,78.0,0,8880.0,1504871533256
57,9091.75,158.13450234952944,88.0,8940.0,9583.0,11.0,0,8940.0,1504871533316
40,5036.166666666667,139.27081930939843,48.0,4930.0,5543.0,10.0,0,4939.0,1504871533335
86,957.8611111111111,90.79101545667567,8.0,840.0,1374.0,89.0,0,961.0,1504871533386
93,1107.9722222222222,104.64768567571836,9.0,989.0,1654.0,21.0,0,1061.0,1504871533486
49,9220.0,170.417624284188,90.0,9100.0,9754.0,16.0,0,9110.0,1504871533486
84,9087.5,121.75761440939398,89.0,8941.0,9433.0,75.0,0,9129.0,1504871533505
23,5052.333333333333,141.75017146766035,49.0,4940.0,5583.0,96.0,0,5119.0,1504871533515
29,5170.277777777777,110.17350233737672,50.0,5049.0,5554.0,86.0,0,5169.0,1504871533565
73,9279.583333333334,139.64864143827378,91.0,9141.0,9704.0,71.0,0,9220.0,1504871533596
4,1167.0555555555557,90.69483154588139,10.0,1059.0,1574.0,27.0,0,1251.0,1504871533676
21,9405.0,130.58713566044705,92.0,9309.0,9803.0,29.0,0,9309.0,1504871533685
47,1301.4166666666667,99.1601888640575,11.0,1180.0,1784.0,19.0,0,1291.0,1504871533716
54,5374.555555555556,115.51682043091878,52.0,5270.0,5794.0,35.0,0,5320.0,1504871533716
42,5336.833333333333,124.6587564335356,51.0,5250.0,5813.0,9.0,0,5330.0,1504871533726
99,1439.8055555555557,88.44829608447476,13.0,1351.0,1864.0,87.0,0,1351.0,1504871533776
53,9451.333333333334,147.11182443600137,93.0,9349.0,9914.0,76.0,0,9400.0,1504871533776
17,1335.5833333333333,102.99983144538527,12.0,1249.0,1853.0,82.0,0,1390.0,1504871533815
27,5499.055555555556,136.9308309663525,53.0,5369.0,6013.0,23.0,0,5440.0,1504871533836
81,5559.555555555556,118.33109022391471,54.0,5460.0,5984.0,39.0,0,5479.0,1504871533875
1,9586.833333333334,137.4717142623246,94.0,9499.0,10014.0,55.0,0,9510.0,1504871533886
15,9652.75,121.46750251267483,95.0,9549.0,10024.0,73.0,0,9549.0,1504871533925
10,1549.861111111111,93.36938374535656,14.0,1440.0,1953.0,60.0,0,1570.0,1504871533995
8,9777.0,172.07750191895124,96.0,9639.0,10313.0,66.0,0,9640.0,1504871534016
83,1647.75,94.2677554746172,15.0,1549.0,2094.0,63.0,0,1620.0,1504871534045
82,5760.111111111111,119.0046165719301,56.0,5640.0,6193.0,90.0,0,5690.0,1504871534086
90,1762.888888888889,88.9237431666337,6.0,1630.0,2144.0,0.0,0,1710.0,1504871534135
91,5683.0,109.18943782863494,55.0,5570.0,6094.0,45.0,0,5759.0,1504871534155
37,5891.777777777777,127.70432671498799,57.0,5769.0,6354.0,30.0,0,5770.0,1504871534166
11,1748.388888888889,102.67702268596572,16.0,1641.0,2273.0,79.0,0,1751.0,1504871534176
12,9947.0,127.03608411261214,98.0,9841.0,10324.0,61.0,0,9880.0,1504871534256
16,9990.333333333334,156.20997265077398,97.0,9880.0,10474.0,7.0,0,9880.0,1504871534256
71,5858.833333333333,127.08975393616731,47.0,5750.0,6343.0,1.0,0,5870.0,1504871534266
6,5990.166666666667,126.0816534367048,58.0,5899.0,6483.0,65.0,0,5910.0,1504871534306
50,1863.388888888889,109.50146568724239,17.0,1761.0,2414.0,33.0,0,1941.0,1504871534366
13,2015.3055555555557,111.57852726628714,18.0,1900.0,2563.0,13.0,0,1991.0,1504871534416
30,6093.277777777777,136.58200855796636,59.0,5979.0,6603.0,49.0,0,6050.0,1504871534446
70,6139.666666666667,117.79501970230604,60.0,6040.0,6564.0,94.0,0,6070.0,1504871534466
87,2182.777777777778,94.45931255516876,20.0,2060.0,2604.0,26.0,0,2110.0,1504871534535
100,2080.8333333333335,89.95230217546779,19.0,1979.0,2494.0,25.0,0,2141.0,1504871534566
36,10287.666666666666,147.7025915668224,99.0,10180.0,10744.0,4.0,0,10240.0,1504871534616
59,2250.8888888888887,104.62413620452601,21.0,2150.0,2814.0,54.0,0,2251.0,1504871534676
75,6278.5,128.43556534093057,61.0,6150.0,6764.0,43.0,0,6289.0,1504871534685
48,6487.944444444444,133.564163616103,63.0,6350.0,6964.0,80.0,0,6390.0,1504871534786
32,2458.0555555555557,97.20166449319123,23.0,2371.0,2934.0,41.0,0,2371.0,1504871534796
88,6384.333333333333,113.18127053536729,62.0,6249.0,6793.0,44.0,0,6430.0,1504871534826
85,2378.6388888888887,101.71396516642413,22.0,2270.0,2854.0,36.0,0,2450.0,1504871534875
39,2542.527777777778,82.20553040030251,24.0,2449.0,2933.0,47.0,0,2521.0,1504871534945
2,6654.666666666667,134.9427862301485,65.0,6540.0,7184.0,83.0,0,6589.0,1504871534985
56,6598.333333333333,112.5936647122445,64.0,6440.0,7014.0,84.0,0,6590.0,1504871534986
22,2669.4166666666665,101.57629179860601,25.0,2539.0,3144.0,53.0,0,2630.0,1504871535055
25,6787.388888888889,101.16385986709817,66.0,6679.0,7153.0,58.0,0,6790.0,1504871535186
7,2855.222222222222,88.65855574152356,27.0,2749.0,3284.0,46.0,0,2801.0,1504871535225
97,2996.527777777778,94.79817336235708,28.0,2879.0,3414.0,20.0,0,2921.0,1504871535346
61,7090.277777777777,124.28497967509793,69.0,6970.0,7554.0,42.0,0,6979.0,1504871535375
98,6961.611111111111,130.736859925615,68.0,6839.0,7464.0,93.0,0,6989.0,1504871535385
24,3061.9166666666665,107.3018522673304,29.0,2940.0,3603.0,52.0,0,3070.0,1504871535495
41,7161.333333333333,126.2079412891457,70.0,7050.0,7634.0,67.0,0,7169.0,1504871535565
38,3155.9166666666665,95.5732339912988,30.0,3049.0,3624.0,38.0,0,3211.0,1504871535636
94,3237.3055555555557,89.24430247747672,26.0,3139.0,3625.0,2.0,0,3230.0,1504871535655
79,3321.6944444444443,91.37371961238345,31.0,3209.0,3764.0,14.0,0,3331.0,1504871535756
92,3366.5,79.89767761887005,32.0,3271.0,3744.0,48.0,0,3360.0,1504871535785
28,7482.833333333333,107.71683557674105,73.0,7400.0,7873.0,34.0,0,7419.0,1504871535815
33,7364.388888888889,125.51500082499608,72.0,7239.0,7833.0,64.0,0,7419.0,1504871535815
35,3444.3055555555557,108.91658873867257,33.0,3360.0,4014.0,56.0,0,3400.0,1504871535825
5,3555.472222222222,96.44068013007072,34.0,3449.0,4013.0,37.0,0,3480.0,1504871535905
66,7603.277777777777,132.35172229730043,74.0,7500.0,8103.0,17.0,0,7539.0,1504871535935
78,3667.25,90.60701928903988,35.0,3549.0,4113.0,68.0,0,3650.0,1504871536075
46,3783.3611111111113,87.98015962507866,36.0,3670.0,4183.0,28.0,0,3681.0,1504871536106
58,7770.055555555556,114.75552381874077,75.0,7660.0,8174.0,8.0,0,7730.0,1504871536126
89,3861.1111111111113,94.54063728770518,37.0,3760.0,4284.0,50.0,0,3761.0,1504871536186
95,7796.722222222223,130.60619585250052,76.0,7650.0,8273.0,59.0,0,7850.0,1504871536246
43,7880.0,107.78682665335315,77.0,7780.0,8274.0,40.0,0,7850.0,1504871536246
34,4049.057142857143,661.3965718886986,38.0,3840.0,7870.0,98.0,0,3850.0,1504871536275
52,7965.611111111111,123.18916749314577,78.0,7849.0,8404.0,91.0,0,8009.0,1504871536405
67,152.13513513513513,82.26462316805286,0.0,49.0,527.0,88.0,0,200.0,1504871536645
31,270.5405405405405,111.45029060250803,1.0,160.0,834.0,32.0,0,301.0,1504871536746
45,371.1621621621622,94.72592427873263,2.0,260.0,854.0,31.0,0,340.0,1504871536785
96,454.02702702702703,98.42475147020815,3.0,360.0,924.0,62.0,0,541.0,1504871536986
55,621.972972972973,83.54752215792517,4.0,530.0,1014.0,12.0,0,580.0,1504871537025
62,854.4324324324324,88.6494891192854,7.0,740.0,1245.0,72.0,0,740.0,1504871537185
77,836.4054054054054,99.94848928984435,5.0,730.0,1324.0,5.0,0,790.0,1504871537235
86,955.2162162162163,90.95087332541648,8.0,840.0,1374.0,89.0,0,860.0,1504871537305
93,1105.081081081081,104.67126877486186,9.0,989.0,1654.0,21.0,0,1001.0,1504871537446
4,1167.4324324324325,89.48940463949863,10.0,1059.0,1574.0,27.0,0,1181.0,1504871537626
47,1300.3243243243244,98.03034666768605,11.0,1180.0,1784.0,19.0,0,1261.0,1504871537706
17,1337.5945945945946,102.31257338902338,12.0,1249.0,1853.0,82.0,0,1410.0,1504871537855
10,1547.4324324324325,93.24467683974318,14.0,1440.0,1953.0,60.0,0,1460.0,1504871537905
99,1442.0,88.23280017673147,13.0,1351.0,1864.0,87.0,0,1521.0,1504871537966
11,1745.7567567567567,102.50389719826619,16.0,1641.0,2273.0,79.0,0,1651.0,1504871538096
83,1648.3513513513512,93.05511770239336,15.0,1549.0,2094.0,63.0,0,1670.0,1504871538115
90,1761.2162162162163,88.28612426103172,6.0,1630.0,2144.0,0.0,0,1701.0,1504871538146
50,1865.1891891891892,108.55035892924036,17.0,1761.0,2414.0,33.0,0,1930.0,1504871538375
13,2014.081081081081,110.30532034371036,18.0,1900.0,2563.0,13.0,0,1970.0,1504871538415
100,2078.9189189189187,89.46881636376982,19.0,1979.0,2494.0,25.0,0,2010.0,1504871538455
87,2181.3783783783783,93.55164821560777,20.0,2060.0,2604.0,26.0,0,2131.0,1504871538576
85,2375.7027027027025,101.865004696827,22.0,2270.0,2854.0,36.0,0,2270.0,1504871538715
59,2251.675675675676,103.30852612678882,21.0,2150.0,2814.0,54.0,0,2280.0,1504871538725
32,2455.4054054054054,97.1887156889527,23.0,2360.0,2934.0,41.0,0,2360.0,1504871538805
39,2542.4594594594596,81.08807177070868,24.0,2449.0,2933.0,47.0,0,2540.0,1504871538985
22,2669.7027027027025,100.2089343982658,25.0,2539.0,3144.0,53.0,0,2680.0,1504871539125
7,2853.7567567567567,87.89318007100943,27.0,2749.0,3284.0,46.0,0,2801.0,1504871539246
97,2995.5405405405404,93.69576834154903,28.0,2879.0,3414.0,20.0,0,2960.0,1504871539405
24,3063.7567567567567,106.41616555854696,29.0,2940.0,3603.0,52.0,0,3130.0,1504871539575
94,3234.972972972973,89.1356350271987,26.0,3139.0,3625.0,2.0,0,3151.0,1504871539596
38,3158.2162162162163,95.27715903789128,30.0,3049.0,3624.0,38.0,0,3241.0,1504871539686
79,3320.837837837838,90.27690540431206,31.0,3209.0,3764.0,14.0,0,3290.0,1504871539735
92,3365.0,79.32280950715317,32.0,3271.0,3744.0,48.0,0,3311.0,1504871539756
35,3442.5945945945946,107.9240121715924,33.0,3360.0,4014.0,56.0,0,3381.0,1504871539826
5,3553.4324324324325,95.9125560476666,34.0,3449.0,4013.0,37.0,0,3480.0,1504871539925
78,3666.2702702702704,89.56732290494892,35.0,3549.0,4113.0,68.0,0,3631.0,1504871540076
46,3783.027027027027,86.80624167572361,36.0,3670.0,4183.0,28.0,0,3771.0,1504871540215
89,3860.2702702702704,93.39067858128509,37.0,3760.0,4284.0,50.0,0,3830.0,1504871540275
34,4043.8333333333335,652.8776684800914,38.0,3840.0,7870.0,98.0,0,3861.0,1504871540306
9,4183.631578947368,122.58496968325181,40.0,4040.0,4634.0,95.0,0,4060.0,1504871540505
67,150.26315789473685,81.96972618644234,0.0,49.0,527.0,88.0,0,81.0,1504871540546
26,4056.84,91.23187162390126,39.0,3940.0,4424.0,77.0,0,4111.0,1504871540556
18,4255.210526315789,100.23371580428173,41.0,4170.0,4634.0,99.0,0,4240.0,1504871540685
45,368.5,94.86354465896348,2.0,260.0,854.0,31.0,0,270.0,1504871540735
31,270.5263157894737,109.97409667307193,1.0,160.0,834.0,32.0,0,270.0,1504871540735
80,4473.789473684211,117.29161990407923,43.0,4350.0,4894.0,74.0,0,4350.0,1504871540795
3,4548.421052631579,118.94240790774317,44.0,4449.0,5014.0,97.0,0,4520.0,1504871540965
96,455.5,97.53346254383402,3.0,360.0,924.0,62.0,0,510.0,1504871540975
55,619.8421052631579,83.45358820950452,4.0,530.0,1014.0,12.0,0,541.0,1504871541006
20,4658.421052631579,114.13672124138695,45.0,4549.0,5084.0,81.0,0,4631.0,1504871541076
19,4689.631578947368,110.53230560210645,42.0,4580.0,5113.0,3.0,0,4720.0,1504871541165
74,4770.631578947368,95.27202633916255,46.0,4659.0,5114.0,69.0,0,4830.0,1504871541275
62,853.7894736842105,87.56265663263704,7.0,740.0,1245.0,72.0,0,830.0,1504871541295
77,837.0263157894736,98.69690093841675,5.0,730.0,1324.0,5.0,0,860.0,1504871541325
86,953.7631578947369,90.1803556069509,8.0,840.0,1374.0,89.0,0,900.0,1504871541365
23,5052.263157894737,137.96980680579247,49.0,4940.0,5583.0,96.0,0,5051.0,1504871541496
40,5040.105263157895,136.58230398471412,48.0,4930.0,5543.0,10.0,0,5111.0,1504871541556
93,1105.7368421052631,103.36182849595734,9.0,989.0,1654.0,21.0,0,1130.0,1504871541595
29,5170.315789473684,107.23513398704195,50.0,5049.0,5554.0,86.0,0,5171.0,1504871541616
42,5331.789473684211,123.2065356038894,51.0,5241.0,5813.0,9.0,0,5241.0,1504871541686
4,1169.342105263158,89.06481268562665,10.0,1059.0,1574.0,27.0,0,1240.0,1504871541705
47,1299.0,97.06671606900613,11.0,1180.0,1784.0,19.0,0,1250.0,1504871541715
17,1335.2894736842106,101.92642028617787,12.0,1249.0,1853.0,82.0,0,1250.0,1504871541715
99,1441.1842105263158,87.20540038297904,13.0,1351.0,1864.0,87.0,0,1411.0,1504871541876
54,5378.0526315789475,113.41051361464663,52.0,5270.0,5794.0,35.0,0,5441.0,1504871541886
81,5555.368421052632,116.53696523390326,54.0,5460.0,5984.0,39.0,0,5480.0,1504871541925
27,5502.263157894737,133.97165533101756,53.0,5369.0,6013.0,23.0,0,5560.0,1504871542005
83,1646.3157894736842,92.65360085119478,15.0,1549.0,2094.0,63.0,0,1571.0,1504871542035
10,1549.3157894736842,92.72003850390813,14.0,1440.0,1953.0,60.0,0,1619.0,1504871542084
91,5682.315789473684,106.31683167806,55.0,5570.0,6094.0,45.0,0,5670.0,1504871542115
11,1745.8947368421052,101.14965189046538,16.0,1641.0,2273.0,79.0,0,1751.0,1504871542216
82,5763.263157894737,116.60000997800046,56.0,5640.0,6193.0,90.0,0,5820.0,1504871542265
90,1762.5,87.46600843515695,6.0,1630.0,2144.0,0.0,0,1810.0,1504871542275
6,5983.315789473684,126.11400549610447,58.0,5860.0,6483.0,65.0,0,5860.0,1504871542305
71,5861.0526315789475,124.05791248835976,47.0,5750.0,6343.0,1.0,0,5901.0,1504871542346
37,5893.315789473684,124.46942242620703,57.0,5769.0,6354.0,30.0,0,5921.0,1504871542366
50,1866.6315789473683,107.4712742654695,17.0,1761.0,2414.0,33.0,0,1920.0,1504871542385
30,6085.736842105263,136.73479598161165,59.0,5950.0,6603.0,49.0,0,5950.0,1504871542395
13,2014.5,108.87408226696418,18.0,1900.0,2563.0,13.0,0,2030.0,1504871542495
100,2077.8947368421054,88.50328256585034,19.0,1979.0,2494.0,25.0,0,2040.0,1504871542505
87,2179.7631578947367,92.83387375491496,20.0,2060.0,2604.0,26.0,0,2120.0,1504871542585
70,6141.315789473684,114.86653703163464,60.0,6040.0,6564.0,94.0,0,6171.0,1504871542616
59,2250.8684210526317,102.05833498353864,21.0,2150.0,2814.0,54.0,0,2221.0,1504871542686
75,6277.0526315789475,125.16072769136767,61.0,6150.0,6764.0,43.0,0,6251.0,1504871542696
85,2374.7894736842104,100.66911874127062,22.0,2270.0,2854.0,36.0,0,2341.0,1504871542806
48,6482.315789473684,132.1769358937915,63.0,6350.0,6964.0,80.0,0,6381.0,1504871542826
88,6387.263157894737,110.86162171362581,62.0,6249.0,6793.0,44.0,0,6440.0,1504871542885
39,2540.5789473684213,80.82750690560842,24.0,2449.0,2933.0,47.0,0,2471.0,1504871542936
56,6593.210526315789,111.72502850507506,64.0,6440.0,7014.0,84.0,0,6501.0,1504871542946
32,2456.5789473684213,96.1666950716163,23.0,2360.0,2934.0,41.0,0,2500.0,1504871542965
22,2666.5526315789475,100.72100532722766,25.0,2539.0,3144.0,53.0,0,2550.0,1504871543015
2,6657.578947368421,131.9235487495748,65.0,6540.0,7184.0,83.0,0,6710.0,1504871543155
25,6783.894736842105,99.5753587870128,66.0,6679.0,7153.0,58.0,0,6721.0,1504871543166
98,6957.315789473684,128.54818987101132,68.0,6839.0,7464.0,93.0,0,6880.0,1504871543325
7,2855.2368421052633,87.19501259594294,27.0,2749.0,3284.0,46.0,0,2910.0,1504871543375
97,2993.5526315789475,93.24210065834025,28.0,2879.0,3414.0,20.0,0,2920.0,1504871543385
24,3061.0263157894738,106.31197556994455,29.0,2940.0,3603.0,52.0,0,2960.0,1504871543425
61,7092.9473684210525,121.499176381965,69.0,6970.0,7554.0,42.0,0,7141.0,1504871543586
38,3157.7368421052633,94.06036253679876,30.0,3049.0,3624.0,38.0,0,3140.0,1504871543605
41,7162.894736842105,123.02027848963598,70.0,7050.0,7634.0,67.0,0,7191.0,1504871543636
94,3235.1052631578946,87.95865939049352,26.0,3139.0,3625.0,2.0,0,3240.0,1504871543705
79,3319.2368421052633,89.61186311577464,31.0,3209.0,3764.0,14.0,0,3260.0,1504871543725
92,3362.2631578947367,80.02291915462531,32.0,3261.0,3744.0,48.0,0,3261.0,1504871543726
33,7362.578947368421,122.4084258320539,72.0,7239.0,7833.0,64.0,0,7330.0,1504871543775
35,3440.684210526316,107.12661108858107,33.0,3360.0,4014.0,56.0,0,3370.0,1504871543835
28,7479.578947368421,105.74911510863997,73.0,7400.0,7873.0,34.0,0,7421.0,1504871543866
5,3552.842105263158,94.71023018043523,34.0,3449.0,4013.0,37.0,0,3531.0,1504871543996
66,7602.631578947368,128.85087689439405,74.0,7500.0,8103.0,17.0,0,7591.0,1504871544036
58,7766.368421052632,112.78494231632341,75.0,7660.0,8174.0,8.0,0,7700.0,1504871544145
78,3667.684210526316,88.7984427504393,35.0,3549.0,4113.0,68.0,0,3720.0,1504871544185
43,7873.684210526316,108.27987742861404,77.0,7760.0,8274.0,40.0,0,7760.0,1504871544205
95,7796.421052631579,127.12915761020932,76.0,7650.0,8273.0,59.0,0,7791.0,1504871544236
