node,rttMean,rttStd,geo,rttMin,rttMax,bandwidth,rtt,timestamp
35,2006.979797979798,261.6673028287183,7.0,49.0,2530.0,8.0,1800.0,1505150937407
74,3833.2929292929293,77.48551543043547,27.0,3659.0,4061.0,9.0,3861.0,1505150937447
89,1869.3434343434344,217.28690532236158,4.0,1650.0,3880.0,7.0,1840.0,1505150937447
11,3656.4242424242425,305.6211456441293,22.0,1690.0,4261.0,7.0,3941.0,1505150937527
52,3916.4848484848485,289.4631870188651,25.0,1920.0,4059.0,7.0,3961.0,1505150937547
82,1889.2121212121212,393.5774094467485,7.0,31.0,3790.0,9.0,1959.0,1505150937566
18,1954.989898989899,27.21055014849454,5.0,1890.0,2010.0,7.0,1979.0,1505150937586
19,2078.1717171717173,281.05253257846385,0.0,1480.0,3881.0,5.0,1999.0,1505150937606
65,4175.876712328767,105.25610582692464,29.0,3950.0,4528.0,8.0,4130.0,1505150937716
25,4326.125,289.2179079239197,10.0,2109.0,4621.0,3.0,4251.0,1505150937837
7,2255.3939393939395,20.211417006495815,8.0,2211.0,2320.0,7.0,2260.0,1505150937867
50,10210.108108108108,163.34059653007,2.0,9820.0,10788.0,0.0,10351.0,1505150937877
41,10291.054054054053,260.4800086686061,3.0,9751.0,11000.0,1.0,10471.0,1505150937997
4,2523.6666666666665,46.256640254959805,0.0,2369.0,2641.0,4.0,2569.0,1505150938176
100,2544.7373737373737,188.62305877112013,13.0,1980.0,2941.0,8.0,2670.0,1505150938277
48,2682.373737373737,90.58213370548353,10.0,2441.0,2860.0,6.0,2680.0,1505150938287
15,2731.5757575757575,70.03535772377255,7.0,2579.0,2930.0,5.0,2849.0,1505150938456
97,2872.2323232323233,29.578120593352704,16.0,2809.0,2970.0,8.0,2899.0,1505150938506
86,2924.3333333333335,72.38268111401045,4.0,2761.0,3100.0,4.0,2940.0,1505150938547
87,3154.070707070707,11.020873240120242,17.0,3129.0,3179.0,7.0,3150.0,1505150938757
9,2888.777777777778,275.7192817603725,16.0,2110.0,3530.0,8.0,3199.0,1505150938806
1,1274.5454545454545,198.8828533283493,0.0,769.0,1730.0,8.0,1189.0,1505150938816
8,3174.626262626263,184.67091045657494,12.0,2731.0,3540.0,5.0,3219.0,1505150938826
85,3135.8282828282827,98.38196439009202,20.0,2910.0,3380.0,9.0,3319.0,1505150938926
83,1557.6464646464647,124.78112661059102,1.0,1260.0,1891.0,7.0,1329.0,1505150938956
24,3417.979797979798,152.8840571983022,14.0,3090.0,3721.0,5.0,3449.0,1505150939056
39,1333.8383838383838,45.43053462348755,2.0,1231.0,1440.0,9.0,1429.0,1505150939056
10,1596.7070707070707,284.1948134118691,1.0,809.0,2350.0,7.0,1449.0,1505150939076
54,1644.7474747474748,167.6473176036041,2.0,1289.0,2160.0,7.0,1469.0,1505150939096
42,3495.212121212121,42.67548979020384,18.0,3409.0,3580.0,6.0,3509.0,1505150939116
79,3539.3535353535353,157.38509119972488,15.0,3200.0,3941.0,5.0,3540.0,1505150939147
34,1578.7373737373737,32.454968292083066,3.0,1480.0,1641.0,8.0,1569.0,1505150939196
60,3624.4747474747473,165.44115151568312,19.0,3221.0,4000.0,6.0,3619.0,1505150939226
67,1722.3232323232323,314.59773347038544,6.0,1021.0,2420.0,9.0,1629.0,1505150939256
72,3354.979797979798,246.6144490101203,13.0,2800.0,3929.0,5.0,3660.0,1505150939267
21,3737.131313131313,8.899717921584202,26.0,3719.0,3761.0,9.0,3739.0,1505150939346
28,3612.090909090909,166.47395470199845,11.0,3200.0,4110.0,4.0,3779.0,1505150939386
53,1786.7070707070707,78.58447844858043,1.0,1560.0,1989.0,6.0,1759.0,1505150939386
90,1790.4343434343434,44.35535147382896,1.0,1680.0,1910.0,6.0,1769.0,1505150939396
19,2072.6060606060605,281.4658892867055,0.0,1480.0,3881.0,5.0,1779.0,1505150939406
89,1868.030303030303,217.24874978638326,4.0,1650.0,3880.0,7.0,1810.0,1505150939437
43,3703.212121212121,171.06276671475456,24.0,3321.0,4200.0,8.0,3840.0,1505150939447
82,1888.888888888889,393.55609739366906,7.0,31.0,3790.0,9.0,1899.0,1505150939526
95,5956.842857142857,362.1089668560432,26.0,3831.0,8030.0,3.0,5981.0,1505150939567
18,1955.2929292929293,27.197835819002673,5.0,1890.0,2010.0,7.0,1969.0,1505150939596
35,2002.4242424242425,258.16544264471423,7.0,49.0,2530.0,8.0,1979.0,1505150939606
84,4286.388888888889,124.12589437470729,26.0,3959.0,4571.0,6.0,4060.0,1505150939667
69,2102.7070707070707,237.80733448286136,8.0,1750.0,4060.0,8.0,2070.0,1505150939697
45,3994.6,333.54055049353366,15.0,1821.0,4310.0,4.0,4100.0,1505150939707
20,3973.087912087912,353.02798968670186,23.0,3150.0,5959.0,6.0,4139.0,1505150939746
98,2425.3535353535353,318.2888375417255,4.0,431.0,2961.0,5.0,2280.0,1505150939907
37,2692.626262626263,275.039118828635,12.0,1919.0,3280.0,7.0,2679.0,1505150940306
68,2543.59595959596,312.64026893772484,5.0,801.0,3171.0,5.0,2729.0,1505150940356
46,3225.3535353535353,195.94955613143742,21.0,2819.0,3690.0,9.0,2890.0,1505150940517
1,1277.0707070707072,196.20079657398878,0.0,769.0,1730.0,8.0,1191.0,1505150940837
39,1333.141414141414,44.93677041548426,2.0,1231.0,1440.0,9.0,1331.0,1505150940977
54,1640.6161616161617,169.07500619133555,2.0,1289.0,2160.0,7.0,1380.0,1505150941026
11,3653.89898989899,305.87026017510385,22.0,1690.0,4261.0,7.0,3500.0,1505150941127
10,1595.4848484848485,284.30487134666134,1.0,809.0,2350.0,7.0,1510.0,1505150941156
83,1557.1515151515152,124.62990574815994,1.0,1260.0,1891.0,7.0,1571.0,1505150941217
73,5590.257142857143,305.95787225014607,6.0,4860.0,6361.0,2.0,5630.0,1505150941237
34,1578.8484848484848,32.47792214716399,3.0,1480.0,1641.0,8.0,1591.0,1505150941237
82,1888.3838383838383,393.7018999210297,7.0,31.0,3790.0,9.0,1750.0,1505150941396
35,2001.2121212121212,258.7789225616474,7.0,49.0,2530.0,8.0,1811.0,1505150941457
90,1791.040404040404,44.35893978929941,1.0,1680.0,1910.0,6.0,1821.0,1505150941467
53,1788.5252525252524,78.40806795149162,1.0,1560.0,1989.0,6.0,1870.0,1505150941516
74,3832.4848484848485,76.14836178641549,27.0,3659.0,4061.0,9.0,3920.0,1505150941547
91,3610.8888888888887,278.78252227323725,11.0,2960.0,4200.0,4.0,3940.0,1505150941567
89,1869.060606060606,217.2556478642745,4.0,1650.0,3880.0,7.0,1921.0,1505150941567
2,5941.5352112676055,340.78074529791206,9.0,3930.0,7929.0,2.0,5980.0,1505150941587
52,3916.373737373737,289.444350502039,25.0,1920.0,4059.0,7.0,3960.0,1505150941587
18,1955.5959595959596,27.081216865337836,5.0,1890.0,2010.0,7.0,1960.0,1505150941606
88,5996.809523809524,270.11472325443657,10.0,4049.0,6318.0,2.0,6050.0,1505150941657
38,4095.1111111111113,31.425200236061237,24.0,4049.0,4287.0,6.0,4060.0,1505150941687
14,12073.818181818182,338.68645145133013,21.0,10179.0,12277.0,1.0,12210.0,1505150941756
78,3982.9887640449438,353.5254705119839,29.0,1720.0,4510.0,9.0,4130.0,1505150941757
3,6088.35593220339,447.28369500881786,11.0,3870.0,6579.0,2.0,6219.0,1505150941826
7,2254.989898989899,20.689378990682634,8.0,2211.0,2320.0,7.0,2211.0,1505150941857
67,1723.2424242424242,316.03407599510945,6.0,1021.0,2420.0,9.0,2261.0,1505150941907
100,2543.4242424242425,189.9348155546518,13.0,1980.0,2941.0,8.0,2290.0,1505150941936
71,4404.694444444444,78.87677430455278,27.0,4200.0,4560.0,6.0,4339.0,1505150941966
61,10174.973684210527,365.8649079734576,2.0,8251.0,10539.0,0.0,10410.0,1505150941977
19,2078.4646464646466,282.3898842556608,0.0,1480.0,3881.0,5.0,2410.0,1505150942056
1,1267.4646464646464,212.04898962893645,0.0,460.0,1730.0,8.0,460.0,1505150942127
4,2523.2727272727275,46.36696363580873,0.0,2369.0,2641.0,4.0,2491.0,1505150942137
48,2682.4848484848485,90.46315882040003,10.0,2441.0,2860.0,6.0,2591.0,1505150942236
64,4960.055555555556,194.53262286317093,16.0,4430.0,5380.0,3.0,4620.0,1505150942247
56,4667.194444444444,250.20417434172577,21.0,4150.0,5310.0,4.0,4630.0,1505150942257
92,4553.111111111111,114.75996150849868,12.0,4270.0,4897.0,3.0,4640.0,1505150942267
26,6831.7037037037035,122.688347967618,18.0,6571.0,7160.0,2.0,6709.0,1505150942316
12,10750.916666666666,237.41833391247985,7.0,10211.0,11371.0,0.0,10789.0,1505150942356
49,10790.5,155.4826714174641,8.0,10399.0,11119.0,1.0,10820.0,1505150942387
16,10895.388888888889,130.45865198040033,9.0,10511.0,11181.0,0.0,10820.0,1505150942387
15,2732.7979797979797,69.83110646597417,7.0,2579.0,2930.0,5.0,2781.0,1505150942427
97,2871.6363636363635,29.40502758684168,16.0,2809.0,2970.0,8.0,2851.0,1505150942497
22,4735.875,200.20398885331377,14.0,4351.0,5287.0,3.0,4900.0,1505150942527
13,6929.888888888889,28.899357077730517,19.0,6901.0,7127.0,2.0,6939.0,1505150942546
86,2924.3333333333335,72.38268111401045,4.0,2761.0,3100.0,4.0,2920.0,1505150942566
23,5033.791666666667,42.90685567469247,25.0,4939.0,5177.0,4.0,4969.0,1505150942596
32,4899.916666666667,210.6991503173291,29.0,4460.0,5431.0,5.0,4980.0,1505150942607
58,11022.5,38.96971758800529,10.0,10970.0,11218.0,0.0,11060.0,1505150942627
30,5499.138888888889,271.50221533552684,5.0,5001.0,6010.0,2.0,5020.0,1505150942647
85,3134.818181818182,98.74396681596703,20.0,2910.0,3380.0,9.0,3050.0,1505150942696
36,7284.944444444444,181.037075869851,22.0,6921.0,7749.0,2.0,7159.0,1505150942766
9,2889.8888888888887,276.46648065732717,16.0,2110.0,3530.0,8.0,3130.0,1505150942776
87,3154.070707070707,11.020873240120242,17.0,3129.0,3179.0,7.0,3140.0,1505150942786
40,11370.472222222223,180.8705009593437,13.0,10859.0,11690.0,1.0,11229.0,1505150942796
8,3177.050505050505,184.59425195081315,12.0,2731.0,3540.0,5.0,3290.0,1505150942936
72,3358.6161616161617,243.41168132916098,13.0,2800.0,3929.0,5.0,3321.0,1505150942967
66,11015.25,289.1178513071174,9.0,10410.0,11749.0,1.0,11420.0,1505150942987
62,5324.597222222223,91.83902881948487,28.0,5100.0,5527.0,4.0,5360.0,1505150942987
39,1333.6262626262626,44.84622116409256,2.0,1231.0,1440.0,9.0,1349.0,1505150943016
79,3540.070707070707,156.72656833712776,15.0,3200.0,3941.0,5.0,3431.0,1505150943077
63,5324.069444444444,150.9032366920465,3.0,5029.0,5720.0,2.0,5450.0,1505150943077
42,3494.919191919192,42.87795147368084,18.0,3409.0,3580.0,6.0,3451.0,1505150943097
10,1590.939393939394,283.01029064282045,1.0,809.0,2350.0,7.0,1449.0,1505150943116
83,1556.7272727272727,124.85756071748142,1.0,1260.0,1891.0,7.0,1469.0,1505150943136
24,3421.212121212121,151.64014238442653,14.0,3090.0,3721.0,5.0,3521.0,1505150943167
77,11742.027777777777,123.40256752936507,17.0,11491.0,12030.0,1.0,11600.0,1505150943167
29,11537.361111111111,87.10375447252476,15.0,11370.0,11718.0,0.0,11649.0,1505150943216
60,3623.050505050505,164.95199018320898,19.0,3221.0,4000.0,6.0,3610.0,1505150943256
34,1579.5454545454545,32.39848878109037,3.0,1480.0,1641.0,8.0,1610.0,1505150943277
28,3614.1111111111113,166.19338187657627,11.0,3200.0,4110.0,4.0,3690.0,1505150943336
43,3702.2020202020203,170.78328046037666,24.0,3321.0,4200.0,8.0,3700.0,1505150943346
75,5668.041666666667,168.23821054121774,23.0,5170.0,6031.0,3.0,5759.0,1505150943386
21,3737.131313131313,8.899717921584202,26.0,3719.0,3761.0,9.0,3741.0,1505150943387
6,11932.25,98.43790343832671,19.0,11740.0,12157.0,1.0,11829.0,1505150943396
53,1788.111111111111,78.3965430191363,1.0,1560.0,1989.0,6.0,1770.0,1505150943437
54,1640.6060606060605,169.06611092190812,2.0,1289.0,2160.0,7.0,1789.0,1505150943456
82,1888.7878787878788,393.5791546362527,7.0,31.0,3790.0,9.0,1789.0,1505150943456
89,1867.7373737373737,217.34028553012192,4.0,1650.0,3880.0,7.0,1789.0,1505150943456
33,5857.638888888889,39.56440093047858,25.0,5789.0,6048.0,3.0,5859.0,1505150943486
90,1791.2323232323233,44.65803360325736,1.0,1680.0,1910.0,6.0,1870.0,1505150943537
18,1954.6767676767677,28.069116816262955,5.0,1880.0,2010.0,7.0,1880.0,1505150943547
35,2001.5252525252524,258.9278727787024,7.0,49.0,2530.0,8.0,2140.0,1505150943807
65,4176.621621621622,104.7360521195379,29.0,3950.0,4528.0,8.0,4231.0,1505150943877
94,12315.838709677419,74.72620854490316,23.0,12199.0,12548.0,0.0,12389.0,1505150943956
68,2539.5353535353534,313.1796629338822,5.0,801.0,3171.0,5.0,2299.0,1505150943966
69,2108.242424242424,236.8633451186353,8.0,1750.0,4060.0,8.0,2339.0,1505150944006
17,12742.516129032258,123.3311490277273,27.0,12529.0,13047.0,0.0,12580.0,1505150944147
37,2692.10101010101,275.28224248811017,12.0,1919.0,3280.0,7.0,2539.0,1505150944206
25,4329.328767123287,288.51371871157426,10.0,2109.0,4621.0,3.0,4560.0,1505150944206
98,2425.252525252525,318.2286308356338,4.0,431.0,2961.0,5.0,2610.0,1505150944277
1,1263.8181818181818,213.67880945197967,0.0,460.0,1730.0,8.0,990.0,1505150944676
46,3223.1111111111113,197.02498887242598,21.0,2819.0,3690.0,9.0,3019.0,1505150944686
39,1334.1313131313132,44.531148210010805,2.0,1231.0,1440.0,9.0,1331.0,1505150945017
10,1594.878787878788,278.705495073903,1.0,809.0,2350.0,7.0,1481.0,1505150945167
11,3656.818181818182,303.4666494792948,22.0,1690.0,4261.0,7.0,3549.0,1505150945216
83,1556.7171717171718,124.85725509387339,1.0,1260.0,1891.0,7.0,1560.0,1505150945246
51,11660.194444444445,217.96060034434922,17.0,11170.0,12129.0,1.0,11670.0,1505150945256
34,1579.4343434343434,32.377870487359026,3.0,1480.0,1641.0,8.0,1580.0,1505150945266
54,1640.010101010101,169.06543440363797,2.0,1289.0,2160.0,7.0,1611.0,1505150945297
91,3607.343434343434,276.0169136091234,11.0,2960.0,4200.0,4.0,3650.0,1505150945317
67,1720.010101010101,314.92370392193254,6.0,1021.0,2420.0,9.0,1670.0,1505150945356
90,1791.5353535353536,44.280627848448475,1.0,1680.0,1910.0,6.0,1751.0,1505150945437
89,1868.6464646464647,217.07580545925438,4.0,1650.0,3880.0,7.0,1850.0,1505150945536
95,5956.042253521126,359.6122495767153,26.0,3831.0,8030.0,3.0,5900.0,1505150945546
82,1889.3939393939395,393.5035537729691,7.0,31.0,3790.0,9.0,1870.0,1505150945556
74,3833.282828282828,76.53111078021371,27.0,3659.0,4061.0,9.0,3909.0,1505150945576
53,1790.6363636363637,77.60746274454247,1.0,1560.0,1989.0,6.0,1890.0,1505150945576
45,3993.9651162790697,331.6473486994959,15.0,1821.0,4310.0,4.0,3940.0,1505150945607
52,3915.959595959596,289.36659909281826,25.0,1920.0,4059.0,7.0,3950.0,1505150945617
55,12010.085714285715,110.36132123388971,20.0,11771.0,12170.0,1.0,12060.0,1505150945646
18,1955.090909090909,28.589780935170324,5.0,1880.0,2011.0,7.0,2011.0,1505150945697
100,2538.878787878788,193.8468766068928,13.0,1980.0,2941.0,8.0,2151.0,1505150945837
31,12408.78125,274.614130915431,24.0,11879.0,12951.0,1.0,12330.0,1505150945916
7,2254.686868686869,20.540006031416734,8.0,2211.0,2320.0,7.0,2250.0,1505150945936
19,2081.717171717172,282.61910121539694,0.0,1480.0,3881.0,5.0,2261.0,1505150945947
4,2522.969696969697,46.55038641800677,0.0,2369.0,2641.0,4.0,2480.0,1505150946166
84,4289.986301369863,126.99590039232413,26.0,3959.0,4571.0,6.0,4549.0,1505150946216
20,3979.7934782608695,356.8835682149217,23.0,3150.0,5959.0,6.0,4590.0,1505150946257
15,2730.979797979798,70.91337435622036,7.0,2579.0,2930.0,5.0,2600.0,1505150946286
48,2682.181818181818,90.25299610420211,10.0,2441.0,2860.0,6.0,2730.0,1505150946416
97,2869.929292929293,28.537854543120318,16.0,2801.0,2940.0,8.0,2801.0,1505150946487
86,2924.939393939394,71.93218160981802,4.0,2761.0,3100.0,4.0,2901.0,1505150946587
85,3132.282828282828,97.66093068315396,20.0,2910.0,3380.0,9.0,3050.0,1505150946736
9,2895.1414141414143,276.22860573862226,16.0,2110.0,3530.0,8.0,3140.0,1505150946826
87,3154.060606060606,11.005800290607276,17.0,3129.0,3179.0,7.0,3170.0,1505150946856
8,3178.3636363636365,184.36856228352497,12.0,2731.0,3540.0,5.0,3211.0,1505150946897
72,3358.2020202020203,243.49318036611967,13.0,2800.0,3929.0,5.0,3290.0,1505150946976
24,3420.5050505050503,151.99344574767022,14.0,3090.0,3721.0,5.0,3310.0,1505150946996
10,1589.121212121212,277.8157689355264,1.0,809.0,2350.0,7.0,1350.0,1505150947057
39,1334.121212121212,44.523123654398994,2.0,1231.0,1440.0,9.0,1369.0,1505150947076
79,3537.3333333333335,156.78248459170266,15.0,3200.0,3941.0,5.0,3400.0,1505150947086
1,1264.2121212121212,213.92844422146302,0.0,460.0,1730.0,8.0,1419.0,1505150947126
73,5588.56338028169,304.1259344599025,6.0,4860.0,6361.0,2.0,5470.0,1505150947137
42,3495.818181818182,42.247075957955296,18.0,3409.0,3580.0,6.0,3510.0,1505150947196
60,3624.252525252525,163.90551253413548,19.0,3221.0,4000.0,6.0,3540.0,1505150947226
34,1578.5252525252524,32.20839448717184,3.0,1480.0,1641.0,8.0,1540.0,1505150947247
83,1555.5151515151515,124.245550588899,1.0,1260.0,1891.0,7.0,1560.0,1505150947267
82,1883.6464646464647,394.1168188899653,7.0,31.0,3790.0,9.0,1560.0,1505150947267
28,3613.7070707070707,166.20045415132327,11.0,3200.0,4110.0,4.0,3591.0,1505150947277
43,3703.222222222222,170.47109743803608,24.0,3321.0,4200.0,8.0,3701.0,1505150947387
54,1638.090909090909,167.2857647532286,2.0,1289.0,2160.0,7.0,1700.0,1505150947407
67,1724.050505050505,312.3080056267095,6.0,1021.0,2420.0,9.0,1719.0,1505150947426
21,3737.3333333333335,8.962322931206641,26.0,3719.0,3761.0,9.0,3750.0,1505150947436
90,1791.121212121212,44.29772384586709,1.0,1680.0,1910.0,6.0,1769.0,1505150947476
53,1789.7373737373737,76.8588613160494,1.0,1560.0,1989.0,6.0,1810.0,1505150947517
35,2001.8181818181818,258.71603573062293,7.0,49.0,2530.0,8.0,1829.0,1505150947536
2,5940.805555555556,338.4617834527625,9.0,3930.0,7929.0,2.0,5889.0,1505150947556
89,1869.4444444444443,217.22446716657518,4.0,1650.0,3880.0,7.0,1949.0,1505150947656
78,3982.9555555555557,351.55609355205354,29.0,1720.0,4510.0,9.0,3980.0,1505150947666
18,1955.3838383838383,28.582224846677033,5.0,1880.0,2011.0,7.0,1969.0,1505150947676
88,5997.796875,268.1107035633497,10.0,4049.0,6318.0,2.0,6060.0,1505150947727
38,4094.6301369863013,31.47493320928863,24.0,4049.0,4287.0,6.0,4060.0,1505150947746
69,2109.969696969697,236.39175046474654,8.0,1750.0,4060.0,8.0,2130.0,1505150947837
5,10416.432432432432,198.92067419907113,4.0,9839.0,10860.0,0.0,10269.0,1505150947896
71,4403.534246575343,78.95083994829909,27.0,4200.0,4560.0,6.0,4320.0,1505150948006
68,2536.909090909091,313.5084001873992,5.0,801.0,3171.0,5.0,2369.0,1505150948076
98,2430.282828282828,316.67942686903706,4.0,431.0,2961.0,5.0,2579.0,1505150948286
92,4554.726027397261,114.79204070947523,12.0,4270.0,4897.0,3.0,4671.0,1505150948357
22,4735.3835616438355,198.8717236549894,14.0,4351.0,5287.0,3.0,4700.0,1505150948386
37,2697.252525252525,270.95008088577293,12.0,1919.0,3280.0,7.0,2720.0,1505150948427
56,4668.753424657534,248.83640336364905,21.0,4150.0,5310.0,4.0,4781.0,1505150948467
23,5033.739726027397,42.61423885686096,25.0,4939.0,5177.0,4.0,5030.0,1505150948716
64,4961.438356164384,193.55159209569229,16.0,4430.0,5380.0,3.0,5061.0,1505150948747
32,4902.3835616438355,210.29539759663876,29.0,4460.0,5431.0,5.0,5080.0,1505150948766
91,3603.3030303030305,279.0062978379548,11.0,2960.0,4200.0,4.0,3200.0,1505150948907
63,5323.465753424657,149.9536076378639,3.0,5029.0,5720.0,2.0,5280.0,1505150948966
62,5324.684931506849,91.21086163275638,28.0,5100.0,5527.0,4.0,5331.0,1505150949017
10,1584.5757575757575,278.98883402981375,1.0,809.0,2350.0,7.0,1290.0,1505150949017
39,1333.5252525252524,44.31278709000039,2.0,1231.0,1440.0,9.0,1320.0,1505150949047
46,3225.4343434343436,198.32633863989489,21.0,2819.0,3690.0,9.0,3450.0,1505150949157
30,5499.698630136986,269.6780264376929,5.0,5001.0,6010.0,2.0,5540.0,1505150949226
11,3653.4646464646466,303.0258619203183,22.0,1690.0,4261.0,7.0,3529.0,1505150949236
1,1265.5252525252524,215.33639848809844,0.0,460.0,1730.0,8.0,1560.0,1505150949287
34,1578.5252525252524,32.20839448717184,3.0,1480.0,1641.0,8.0,1569.0,1505150949296
83,1555.0,123.91655713145492,1.0,1260.0,1891.0,7.0,1609.0,1505150949336
67,1726.4646464646464,310.55799611690526,6.0,1021.0,2420.0,9.0,1619.0,1505150949346
75,5667.931506849315,167.0845351432345,23.0,5170.0,6031.0,3.0,5660.0,1505150949346
54,1640.4141414141413,166.51666037925094,2.0,1289.0,2160.0,7.0,1699.0,1505150949426
74,3831.6464646464647,76.79716339607272,27.0,3659.0,4061.0,9.0,3739.0,1505150949446
90,1790.6060606060605,44.603260781695816,1.0,1680.0,1910.0,6.0,1739.0,1505150949466
82,1880.3131313131314,393.8374439433241,7.0,31.0,3790.0,9.0,1750.0,1505150949477
89,1868.3232323232323,217.1438488109225,4.0,1650.0,3880.0,7.0,1829.0,1505150949556
53,1792.0707070707072,74.81576732824567,1.0,1560.0,1989.0,6.0,1840.0,1505150949567
45,3992.885057471264,329.8879093953378,15.0,1821.0,4310.0,4.0,3900.0,1505150949607
33,5858.767123287671,40.44191523856014,25.0,5789.0,6048.0,3.0,5940.0,1505150949626
18,1954.8686868686868,28.773109803610648,5.0,1880.0,2011.0,7.0,1919.0,1505150949646
35,1999.1818181818182,257.39814553719526,7.0,49.0,2530.0,8.0,1999.0,1505150949726
52,3917.060606060606,289.81898977112576,25.0,1920.0,4090.0,7.0,4090.0,1505150949797
